source,source_id,url,price,currency,property_type,market_segment,land_area_m2,construction_area_m2,bedrooms,bathrooms,parking_spaces,age_years,price_per_construction_m2,price_per_land_m2,price_band,latitude,longitude,geocode_latitude,geocode_longitude,coordinate_quality,state,municipality,neighborhood,postal_code,street,inegi_cve_ageb,ageb_assignment_quality,population,occupied_housing,population_density,housing_density,car_ownership_ratio,internet_access_ratio,average_schooling,employment_ratio,establishments_500m,establishments_1km,retail_500m,retail_1km,restaurants_hotels_500m,restaurants_hotels_1km,health_500m,health_1km,education_500m,education_1km,financial_500m,financial_1km,professional_services_500m,professional_services_1km,training_readiness,duplicate_group_id,dedupe_fingerprint,quality_flags
mercadolibre,MLM-2874594771,https://casa.mercadolibre.com.mx/MLM-2874594771-oportunidad-casa-con-uso-comercial-en-vista-hermosa-cuernavaca-morelos-_JM,7470000.0,MXN,casa,residential,302.0,359.0,4,4.0,4,,20807.8,,5M-8M,,,18.9321537,-99.2212056,medium,Morelos,Cuernavaca,Vista Hermosa,,,0187,approximate_coordinate,630.0,227.0,1278.5954112765228,460.70025136471537,0.7929515418502202,0.9030837004405287,13.55,0.9970501474926253,426,1565,67,519,78,237,126,195,15,47,16,55,16,61,B,mercadolibre|7470000.0|cuernavaca|vista hermosa|302.0|359.0|4.0|4.0,60c09e2f8e1d61b7758839b9fa7b1dab928867d2,missing_coordinates
mercadolibre,MLM-4048570156,https://terreno.mercadolibre.com.mx/MLM-4048570156-terreno-en-venta-en-yautepec-morelos-cerca-de-de-sixflags-_JM,750000.0,MXN,terreno,land,900.0,,,,,,,833.33,<1M,,,18.900402,-98.9731656,medium,Morelos,Yautepec,Oaxtepec Centro,,,0273,approximate_coordinate,45.0,12.0,30.915232939279242,8.244062117141132,0.5833333333333334,0.6666666666666666,11.36,1.0,49,557,13,222,28,184,0,20,4,9,0,2,0,11,B,mercadolibre|750000.0|yautepec|oaxtepec centro|900.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5439143118,https://departamento.mercadolibre.com.mx/MLM-5439143118-oprtunidad-de-inversin-departamento-en-venta-en-lomas-de-c-_JM,7500000.0,MXN,departamento,residential,1109.0,302.0,3,2.0,2,,24834.44,,5M-8M,,,18.913685,-98.9455121,medium,Morelos,Atlatlahucan,Lomas De Cocoyoc,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,46,49,16,16,15,15,1,1,0,1,0,0,0,0,B,mercadolibre|7500000.0|atlatlahucan|lomas de cocoyoc|1109.0|302.0|3.0|2.0,27f07af7a33410caa75a2b0f57bd75434c0750fd,missing_coordinates
mercadolibre,MLM-2385543147,https://terreno.mercadolibre.com.mx/MLM-2385543147-terreno-en-venta-en-ixtlahuacan-yautepec-morelos-_JM,7500000.0,MXN,terreno,land,5350.0,,,,,,,1401.87,5M-8M,,,18.891422,-99.0546741,medium,Morelos,Yautepec,Ixtlahuacan,,,0165,approximate_coordinate,2945.0,899.0,2602.986670533835,794.5959310050655,0.42046718576195774,0.5962180200222469,10.73,0.9854570637119113,97,1191,39,622,13,159,2,46,2,27,0,19,1,19,B,mercadolibre|7500000.0|yautepec|ixtlahuacan|5350.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-3058415499,https://casa.mercadolibre.com.mx/MLM-3058415499-casa-en-burgos-cuernavaca-con-seguridad-247-alberca-y-excelentes-espacios-_JM,7600000.0,MXN,casa,residential,533.0,560.0,4,5.0,5,,13571.43,,5M-8M,,,18.8716955,-99.2535674,medium,Morelos,Temixco,Burgos,,,0918,approximate_coordinate,471.0,152.0,5847.590513522652,1887.1205054255693,0.39473684210526316,0.6578947368421053,11.27,1.0,33,199,14,105,1,20,1,4,4,8,0,0,1,3,B,mercadolibre|7600000.0|temixco|burgos|533.0|560.0|4.0|5.0,94aa535e44527450279e4b25b95fb95cd416d4cb,missing_coordinates
mercadolibre,MLM-4213847742,https://terreno.mercadolibre.com.mx/MLM-4213847742-terreno-urbano-con-lago-propio-sumiya-jiutepec-mor-_JM,7700000.0,MXN,terreno,land,1395.0,,,,,,,5519.71,5M-8M,,,18.8933187,-99.1966011,medium,Morelos,Jiutepec,Sumiya,,,0122,approximate_coordinate,1858.0,564.0,1540.789692968381,467.71011132086477,0.74822695035461,0.8156028368794326,12.28,0.9752380952380952,13,200,5,81,2,21,0,6,0,7,0,0,0,1,B,mercadolibre|7700000.0|jiutepec|sumiya|1395.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5351347452,https://casa.mercadolibre.com.mx/MLM-5351347452-casa-en-venta-en-lomas-de-cocoyoc-_JM,7800000.0,MXN,casa,residential,595.0,278.0,3,5.0,5,,28057.55,,5M-8M,,,18.913685,-98.9455121,medium,Morelos,Atlatlahucan,Lomas De Cocoyoc,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,46,49,16,16,15,15,1,1,0,1,0,0,0,0,B,mercadolibre|7800000.0|atlatlahucan|lomas de cocoyoc|595.0|278.0|3.0|5.0,6342e3305d948beb015b98f2bec10adb8b96b613,missing_coordinates
mercadolibre,MLM-4972124122,https://casa.mercadolibre.com.mx/MLM-4972124122-casa-en-venta-maravillas-4-recamaras-_JM,7800000.0,MXN,casa,residential,728.0,341.0,4,4.0,4,,22873.9,,5M-8M,,,18.9590058,-99.2328501,medium,Morelos,Cuernavaca,Maravillas,,,0064,approximate_coordinate,4622.0,1440.0,4320.998775933969,1346.2220331771778,0.5763888888888888,0.7833333333333333,11.96,0.9726027397260274,132,1001,46,325,22,150,12,59,3,24,2,22,6,43,B,mercadolibre|7800000.0|cuernavaca|maravillas|728.0|341.0|4.0|4.0,5c5ca8b67e043709d353e1b57e382096e40ae705,missing_coordinates
mercadolibre,MLM-3233382991,https://casa.mercadolibre.com.mx/MLM-3233382991-casa-en-venta-en-lomas-de-cocoyoc-_JM,7950000.0,MXN,casa,residential,471.0,305.0,4,4.0,4,,26065.57,,5M-8M,,,18.913685,-98.9455121,medium,Morelos,Atlatlahucan,Lomas De Cocoyoc,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,46,49,16,16,15,15,1,1,0,1,0,0,0,0,B,mercadolibre|7950000.0|atlatlahucan|lomas de cocoyoc|471.0|305.0|4.0|4.0,79ea949f3f1ade67278531fb706c37505463106f,missing_coordinates
mercadolibre,MLM-2750437785,https://casa.mercadolibre.com.mx/MLM-2750437785-estrenecasa-estilo-minimalista-en-venta-en-burgos-bugambilias-temixco-morelos-_JM,7950000.0,MXN,casa,residential,469.0,402.0,4,6.0,6,,19776.12,,5M-8M,,,18.8716955,-99.2535674,medium,Morelos,Temixco,Burgos,,,0918,approximate_coordinate,471.0,152.0,5847.590513522652,1887.1205054255693,0.39473684210526316,0.6578947368421053,11.27,1.0,33,199,14,105,1,20,1,4,4,8,0,0,1,3,B,mercadolibre|7950000.0|temixco|burgos|469.0|402.0|4.0|6.0,7365acc94d4ba0f5d4ca6039dfdc3e67e09fce77,missing_coordinates
mercadolibre,MLM-4949213158,https://casa.mercadolibre.com.mx/MLM-4949213158-casa-en-venta-en-lomas-de-cocoyoc-_JM,7990000.0,MXN,casa,residential,543.0,288.0,4,4.0,4,,27743.06,,5M-8M,,,18.913685,-98.9455121,medium,Morelos,Atlatlahucan,Lomas De Cocoyoc,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,46,49,16,16,15,15,1,1,0,1,0,0,0,0,B,mercadolibre|7990000.0|atlatlahucan|lomas de cocoyoc|543.0|288.0|4.0|4.0,29f5d4f3ae1472df457506e63df227b051de8d54,missing_coordinates
mercadolibre,MLM-5905335116,https://casa.mercadolibre.com.mx/MLM-5905335116-casa-en-venta-en-burgos-bugambilias-tres-de-mayo-emiliano-zapata-morelos-_JM,7990000.0,MXN,casa,residential,360.0,330.0,4,4.0,4,,24212.12,,5M-8M,,,18.8421353,-99.1970994,medium,Morelos,Emiliano Zapata,3 De Mayo,,,0409,approximate_coordinate,166.0,42.0,5069.797089269401,1282.7197454778004,0.35714285714285715,0.38095238095238093,7.98,1.0,257,715,140,349,28,93,3,15,5,15,0,0,2,7,B,mercadolibre|7990000.0|emiliano zapata|3 de mayo|360.0|330.0|4.0|4.0,826c2ad0ac7f4c6c5420d6142e91415022fe8dc4,missing_coordinates
mercadolibre,MLM-3254235099,https://casa.mercadolibre.com.mx/MLM-3254235099-venta-casa-en-fraccionamiento-lomas-de-tetela-v342-_JM,8000000.0,MXN,casa,residential,2120.0,325.0,3,3.0,3,,24615.38,,8M-12M,,,18.9495268,-99.2709536,medium,Morelos,Cuernavaca,Lomas De Tetela,,,0492,approximate_coordinate,1487.0,475.0,3416.8131454654385,1091.4500632791414,0.7410526315789474,0.8589473684210527,13.24,0.9708994708994709,24,110,9,39,4,9,2,6,0,5,0,0,1,5,B,mercadolibre|8000000.0|cuernavaca|lomas de tetela|2120.0|325.0|3.0|3.0,210d35adec764ccb9ce0951d34cf2f705e7a9d9e,missing_coordinates
mercadolibre,MLM-2365104551,https://terreno.mercadolibre.com.mx/MLM-2365104551-lindo-terreno-plano-y-centrico-_JM,8190000.0,MXN,terreno,land,2925.0,,,,,,,2800.0,8M-12M,,,18.8893782,-99.1766494,medium,Morelos,Jiutepec,Tlahuapan,,,1065,approximate_coordinate,4717.0,1441.0,8162.233260786099,2493.4869893561095,0.5905621096460791,0.7925052047189451,12.08,0.9761336515513126,308,1401,139,592,40,187,8,80,7,34,3,8,10,33,B,mercadolibre|8190000.0|jiutepec|tlahuapan|2925.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5573130118,https://terreno.mercadolibre.com.mx/MLM-5573130118-venta-de-terreno-en-la-carretera-federal-mexico-acapulco-temixco-morelosclave-5522-_JM,842000.0,MXN,terreno,land,350.0,,,,,,,2405.71,<1M,,,18.8696022,-99.2317443,medium,Morelos,Temixco,Alta Palmira,,,0547,approximate_coordinate,3083.0,906.0,5609.703831903922,1648.5214634138674,0.3818984547461369,0.5408388520971302,9.74,0.9662576687116564,154,633,79,315,15,74,5,22,6,11,0,0,1,6,B,mercadolibre|842000.0|temixco|alta palmira|350.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5253150544,https://casa.mercadolibre.com.mx/MLM-5253150544-casa-en-venta-en-colonia-lomas-de-cocoyoc-atlatlahucan-morelos-_JM,8450000.0,MXN,casa,residential,525.0,290.0,3,4.0,4,,29137.93,,8M-12M,,,18.913685,-98.9455121,medium,Morelos,Atlatlahucan,Lomas De Cocoyoc,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,46,49,16,16,15,15,1,1,0,1,0,0,0,0,B,mercadolibre|8450000.0|atlatlahucan|lomas de cocoyoc|525.0|290.0|3.0|4.0,f8e19225eddcb64d22a0bf93909f5030e905fa61,missing_coordinates
mercadolibre,MLM-3162430391,https://casa.mercadolibre.com.mx/MLM-3162430391-casa-nueva-en-venta-en-fracc-brisas-de-cuernavaca-temixco-morelos-_JM,8500000.0,MXN,casa,residential,340.0,400.0,4,6.0,6,,21250.0,,8M-12M,,,18.8489937,-99.2203112,medium,Morelos,Temixco,Brisas,,,0142,approximate_coordinate,1750.0,558.0,2464.4562809328013,785.8094884345732,0.53584229390681,0.7347670250896058,11.22,0.972193614830072,330,883,144,401,45,111,16,60,9,25,8,23,7,13,B,mercadolibre|8500000.0|temixco|brisas|340.0|400.0|4.0|6.0,1187962b4d9d8e9c1f2cb7f5b31772809ae9304a,missing_coordinates
mercadolibre,MLM-2858219567,https://casa.mercadolibre.com.mx/MLM-2858219567-casa-en-venta-paraiso-country-club-_JM,8700000.0,MXN,casa,residential,508.0,447.0,4,3.0,3,,19463.09,,8M-12M,,,18.83995,-99.1870274,medium,Morelos,Emiliano Zapata,Emiliano Zapata,,,0038,approximate_coordinate,4664.0,1272.0,11925.068484559137,3252.2914048797647,0.2940251572327044,0.5345911949685535,9.3,0.9810126582278481,788,1784,414,892,76,207,33,62,17,30,6,12,13,23,B,mercadolibre|8700000.0|emiliano zapata|emiliano zapata|508.0|447.0|4.0|3.0,2a6fd01cbafba1ef733f6e0cf000b9bd9f64d127,missing_coordinates
mercadolibre,MLM-4761612978,https://casa.mercadolibre.com.mx/MLM-4761612978-casa-en-venta-en-lomas-de-cortes-_JM,8890000.0,MXN,casa,residential,604.0,506.0,4,4.0,4,,17569.17,,8M-12M,,,18.9525186,-99.2248233,medium,Morelos,Cuernavaca,Lomas De Cortes,,,0717,approximate_coordinate,4653.0,1465.0,6525.631889820488,2054.5993377577943,0.6621160409556314,0.8552901023890785,12.51,0.9622166246851386,266,1045,86,372,46,175,14,66,15,39,4,10,10,36,B,mercadolibre|8890000.0|cuernavaca|lomas de cortes|604.0|506.0|4.0|4.0,aafaae4cf239885f7d20a4f240c43af96f3486d4,missing_coordinates
mercadolibre,MLM-3168987851,https://casa.mercadolibre.com.mx/MLM-3168987851-casa-en-venta-con-alberca-_JM,8950000.0,MXN,casa,residential,1167.0,467.0,2,6.0,6,,19164.88,,8M-12M,,,18.8000657,-99.2051583,medium,Morelos,Emiliano Zapata,Real De Tezoyuca,,,0381,approximate_coordinate,25.0,9.0,348.2701037248519,125.37723734094666,0.4444444444444444,0.8888888888888888,12.11,1.0,14,249,3,109,5,35,0,9,0,2,0,1,0,6,B,mercadolibre|8950000.0|emiliano zapata|real de tezoyuca|1167.0|467.0|2.0|6.0,b9aec8c05cc5ae8125a217acf9d1430903da72b3,missing_coordinates
mercadolibre,MLM-5759035018,https://departamento.mercadolibre.com.mx/MLM-5759035018-departamento-en-venta-en-morelos-_JM,896000.0,MXN,departamento,residential,42.0,42.0,3,2.0,1,,21333.33,,<1M,,,18.83995,-99.1870274,medium,Morelos,Emiliano Zapata,Emiliano Zapata,,,0038,approximate_coordinate,4664.0,1272.0,11925.068484559137,3252.2914048797647,0.2940251572327044,0.5345911949685535,9.3,0.9810126582278481,788,1784,414,892,76,207,33,62,17,30,6,12,13,23,B,mercadolibre|896000.0|emiliano zapata|emiliano zapata|42.0|42.0|3.0|2.0,855768c812e63aac6268f278445632c01f2bfb12,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-3233369615,https://casa.mercadolibre.com.mx/MLM-3233369615-casa-de-un-nivel-con-amplio-terreno-y-alberca-en-cuernavaca-morelos-_JM,9300000.0,MXN,casa,residential,1353.0,415.0,3,4.0,4,,22409.64,,8M-12M,,,18.8818829,-99.1617436,medium,Morelos,Jiutepec,Pedregal De Las Fuentes,,,0230,approximate_coordinate,1506.0,513.0,2126.9645529782256,724.5237819905907,0.7875243664717348,0.9083820662768031,13.56,0.9685610640870617,34,514,10,223,5,70,0,22,4,17,0,1,0,7,B,mercadolibre|9300000.0|jiutepec|pedregal de las fuentes|1353.0|415.0|3.0|4.0,537cadd160b7759f552577a534e002d8ed279706,missing_coordinates
mercadolibre,MLM-2988240457,https://casa.mercadolibre.com.mx/MLM-2988240457-casa-en-venta-en-lomas-de-cocoyoc-_JM,9400000.0,MXN,casa,residential,498.0,238.0,3,3.0,3,,39495.8,,8M-12M,,,18.913685,-98.9455121,medium,Morelos,Atlatlahucan,Lomas De Cocoyoc,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,46,49,16,16,15,15,1,1,0,1,0,0,0,0,B,mercadolibre|9400000.0|atlatlahucan|lomas de cocoyoc|498.0|238.0|3.0|3.0,c882c597d1e9f2a6789555fc59e2919582f6160c,missing_coordinates
mercadolibre,MLM-5029737738,https://departamento.mercadolibre.com.mx/MLM-5029737738-penthouse-en-venta-residencial-averanda-cuernavaca-morelos-_JM,9500000.0,MXN,departamento,residential,187.0,187.0,5,2.0,2,,50802.14,,8M-12M,,,18.932038,-99.1970684,medium,Morelos,Cuernavaca,Villas Del Lago,,,0609,approximate_coordinate,1340.0,411.0,1591.5286222621496,488.14795802219663,0.6447688564476886,0.7883211678832117,12.03,0.9624819624819625,379,1303,179,575,66,226,11,46,8,33,8,14,4,22,B,mercadolibre|9500000.0|cuernavaca|villas del lago|187.0|187.0|5.0|2.0,5b83f9a0a7a6d6e73193f235f1c804864a307144,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-3331641737,https://casa.mercadolibre.com.mx/MLM-3331641737-casa-en-venta-en-lomas-de-cocoyoc-_JM,9600000.0,MXN,casa,residential,1007.0,330.0,4,3.0,3,,29090.91,,8M-12M,,,18.913685,-98.9455121,medium,Morelos,Atlatlahucan,Lomas De Cocoyoc,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,46,49,16,16,15,15,1,1,0,1,0,0,0,0,B,mercadolibre|9600000.0|atlatlahucan|lomas de cocoyoc|1007.0|330.0|4.0|3.0,cb3d9bc6decc29658eaecf2260760721b4a4c48a,missing_coordinates
mercadolibre,MLM-3233322599,https://casa.mercadolibre.com.mx/MLM-3233322599-oportunidad-casa-en-buen-estado-a-precio-de-terreno-en-vista-hermosa-cuernavaca-_JM,9885000.0,MXN,casa,residential,998.0,392.0,2,3.0,3,,25216.84,,8M-12M,,,18.9321537,-99.2212056,medium,Morelos,Cuernavaca,Vista Hermosa,,,0187,approximate_coordinate,630.0,227.0,1278.5954112765228,460.70025136471537,0.7929515418502202,0.9030837004405287,13.55,0.9970501474926253,426,1565,67,519,78,237,126,195,15,47,16,55,16,61,B,mercadolibre|9885000.0|cuernavaca|vista hermosa|998.0|392.0|2.0|3.0,eaddb7ba0c6cc2a16db30b4b35f91ed4b7bdbdab,missing_coordinates
mercadolibre,MLM-5991350540,https://casa.mercadolibre.com.mx/MLM-5991350540-venta-de-casa-en-condominio-en-oacalco-yautepec--_JM,990000.0,MXN,casa,residential,54.0,54.0,2,2.0,1,,18333.33,,<1M,,,18.9231041,-99.029846,medium,Morelos,Yautepec,Oacalco,,,0998,approximate_coordinate,1525.0,464.0,2251.084906966465,684.9202602179932,0.375,0.48060344827586204,10.06,0.9882198952879581,183,199,76,82,36,37,6,6,7,7,0,0,2,3,B,mercadolibre|990000.0|yautepec|oacalco|54.0|54.0|2.0|2.0,0cef0f217641602edba7fee02bf3a172feda7794,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-3002649895,https://departamento.mercadolibre.com.mx/MLM-3002649895-depto-en-condominio-vista-bela-con-alberca-a-10-min-de-blv-_JM,995000.0,MXN,departamento,residential,60.0,60.0,2,2.0,1,,16583.33,,<1M,,,18.8820463,-99.1451162,medium,Morelos,Jiutepec,Progreso,,,0067,approximate_coordinate,3675.0,1094.0,3309.5309493047475,985.2045873576582,0.5246800731261426,0.6709323583180987,10.74,0.969558599695586,123,616,49,295,14,67,4,17,4,13,0,0,1,2,B,mercadolibre|995000.0|jiutepec|progreso|60.0|60.0|2.0|2.0,5843cd601bf7b799c34d42bfd21bbc1e2a21e732,"missing_coordinates,same_land_and_construction_area"
