codigo_act,latitud,longitud
221312,19.1819877,-99.07433241
221312,19.31190051,-99.22942337
221312,19.5582157,-99.14891833
221312,19.35653548,-99.2597521
221312,19.29756898,-99.24933982
221312,19.18960439,-99.02757687
221312,19.32886493,-99.24904944
221312,19.3218876,-99.28818386
221312,19.32665085,-99.29054101
221312,19.32474376,-99.25938133
221312,19.52679776,-99.13663697
221312,19.37570706,-99.23386754
221312,19.18776098,-99.02767777
221312,19.55804922,-99.15102945
221312,19.24494746,-99.10143772
221312,19.27014429,-99.23160046
221312,19.28228276,-99.20109238
221312,19.56630552,-99.141404
221312,19.56795868,-99.14115779
221312,19.40100051,-99.20045234
221312,19.38246662,-99.24047157
221312,19.2820212,-99.22690918
221312,19.34128121,-99.25927184
221312,19.34123888,-99.25935719
221312,19.37506243,-99.19940711
221312,19.32610047,-99.24616031
221312,19.30505239,-99.19342531
221312,19.54306352,-99.1360184
221111,19.42606336,-99.1676063
221210,19.38805873,-99.2512369
221123,19.39236518,-99.18662192
221111,19.36365576,-99.28037699
221122,19.34989289,-99.32182534
221210,19.42946122,-99.20521279
221312,19.21508003,-98.99102874
221312,19.1929195,-98.99739718
221312,19.30501728,-99.24666788
221312,19.30006727,-99.10108888
221312,19.28204381,-99.16850071
221312,19.37951777,-99.10087046
221312,19.43384128,-99.11584956
221312,19.37622419,-99.13839504
221122,19.50394837,-99.15327475
221312,19.29009046,-99.11260892
221113,19.4313612,-99.18191124
221113,19.43136071,-99.18212479
221113,19.4313612,-99.18191124
221113,19.43831518,-99.19728828
221121,19.26956483,-99.12709093
238190,19.23884223,-99.00685979
236221,19.47619599,-99.16249532
236111,19.29470552,-99.16210738
238990,19.49387081,-99.14925107
236221,19.38148565,-99.13026862
236221,19.35420613,-99.1851455
236111,19.50825186,-99.12442428
236221,19.3752363,-99.17655364
236111,19.36453208,-99.19333652
238210,19.28730022,-98.99621345
237131,19.35266582,-99.11273103
236221,19.37732421,-99.17759151
238222,19.33791686,-99.1670718
238330,19.4009981,-99.20724027
238190,19.37657224,-99.01327076
238311,19.21477759,-98.97564851
238320,19.25219762,-99.16109221
236221,19.29695383,-99.24651575
237131,19.35981167,-99.27940163
236111,19.43535646,-99.20983478
236111,19.43530629,-99.20912177
237212,19.28475935,-99.04053013
236222,19.40536431,-99.16056498
236111,19.42665925,-99.22249196
238210,19.36416958,-99.12261409
236211,19.39107996,-99.09541961
236111,19.37250032,-99.17570807
236221,19.40646078,-99.17609745
236221,19.39890187,-99.18211738
236112,19.49746694,-99.09661683
237312,19.42788176,-99.16126851
238222,19.26995727,-99.11519177
236112,19.36385371,-99.16991946
237312,19.36781105,-99.20392086
238210,19.48341468,-99.18674978
238130,19.32890892,-99.03339101
237994,19.42907292,-99.16214313
236111,19.36088331,-99.18494319
238210,19.37745944,-99.17754668
238330,19.39050416,-99.18576985
237312,19.36585718,-99.01060931
238390,19.37277918,-99.20754232
237131,19.40678139,-99.12069758
236111,19.36760689,-99.2628187
238190,19.38029998,-99.24654431
238190,19.27850666,-99.22263697
238390,19.39239475,-99.07631364
238390,19.44971632,-99.0723982
238390,19.37797576,-99.05066009
238390,19.25680587,-99.01674832
236211,19.42434549,-99.2043587
238990,19.37409865,-99.19825251
238210,19.40364186,-99.12786656
236221,19.27275141,-99.17527898
238222,19.44707733,-99.09986278
238320,19.43421877,-99.18486483
238990,19.28369407,-99.12750906
236112,19.40393475,-99.1648304
236111,19.41731164,-99.1708207
237312,19.29144257,-99.21996113
236112,19.32633058,-99.13592491
237121,19.43252226,-99.18148257
237313,19.36764536,-99.11510351
236112,19.42960885,-99.1802763
236111,19.37062087,-99.19372859
236221,19.40835819,-99.19825844
236211,19.4068891,-99.19308313
238210,19.43898965,-99.18899464
238910,19.38586235,-99.13553078
236111,19.2193255,-98.99315052
236112,19.36687108,-99.07364728
236111,19.42092526,-99.15921009
236113,19.39545804,-99.17058809
236113,19.42927736,-99.21572727
237212,19.37804253,-99.17735134
236111,19.34801063,-99.18748445
236112,19.39933146,-99.1677313
238340,19.34049879,-99.05023425
237993,19.43811614,-99.19297646
237994,19.38033564,-99.11485191
237131,19.46763136,-99.12407867
238390,19.41208663,-99.1852251
236221,19.39596777,-99.18104125
237312,19.42938135,-99.21551095
237312,19.42875815,-99.21678811
237131,19.43847783,-99.21081115
237131,19.43782142,-99.21084603
238290,19.43845402,-99.21081242
238210,19.42794284,-99.16459285
238221,19.45040406,-99.08599687
236211,19.41626517,-99.18154163
238221,19.44920539,-99.16010717
237131,19.44246095,-99.20283467
236111,19.30280958,-99.16064858
236111,19.4048133,-99.18227004
236112,19.35573273,-99.15243802
236111,19.35785442,-99.17007307
236221,19.29956551,-99.10592534
236221,19.47547116,-99.17702597
237994,19.35122199,-99.182351
236112,19.35915311,-99.27855015
238210,19.39031447,-99.17727947
236221,19.32207664,-99.1041276
